Date,L1_Norm,L2_Norm,Total_Persistence,Max_Persistence,N_Loops,L1_Rolling_SD,L2_Rolling_SD,L1_Tau,L2_Tau,L1_Signal,L2_Signal,Signal_State
2001-06-05,7.132530340966136e-6,9.872439011972672e-5,0.009068981067615188,0.004762341101361308,6,2.5597458352838252e-6,3.1507503388258217e-05,-0.29908430576324463,-0.22949396073818207,Normal,Normal,Normal
2001-06-06,7.1085345276900085e-6,9.871101799667897e-5,0.008826532483789465,0.004762341101361308,6,2.528896847683751e-6,3.163578748133931e-5,-0.2904738783836365,-0.2175421565771103,Normal,Normal,Normal
2001-06-07,7.146275350327239e-6,9.872977375839279e-5,0.009303286675152329,0.004762341101361308,8,2.496409762046588e-6,3.175158966992127e-5,-0.2819277048110962,-0.20546182990074158,Normal,Normal,Normal
2001-06-08,6.40844659820736e-6,9.654182228991108e-5,0.007734372702406224,0.004762341101361308,8,2.446014707332855e-6,3.181835066744507e-5,-0.2740240693092346,-0.1928674578666687,Normal,Normal,Normal
2001-06-11,6.796624777325549e-6,9.827917893768758e-5,0.008182554194673305,0.004762341101361308,8,2.4318317577985387e-6,3.198605175071078e-5,-0.26631322503089905,-0.18040159344673157,Normal,Normal,Normal
2001-06-12,7.094194576372714e-6,9.882889012010628e-5,0.009272431370167785,0.004762341101361308,9,2.4226019928508814e-6,3.2159919347295335e-5,-0.25885942578315735,-0.1678072214126587,Normal,Normal,Normal
2001-06-13,7.261308227699628e-6,9.906908179823733e-5,0.00994850569271605,0.004762341101361308,9,2.4641228811315494e-6,3.251130012304356e-5,-0.25057026743888855,-0.155020073056221,Normal,Normal,Normal
2001-06-14,7.261308227699628e-6,9.906908179823733e-5,0.00994850569271605,0.004762341101361308,9,2.5038419748135265e-6,3.286516342704549e-5,-0.24144576489925385,-0.1421044021844864,Normal,Normal,Normal
2001-06-15,7.260141301954605e-6,9.906895111284005e-5,0.009890231051598641,0.004762341101361308,7,2.538416858843003e-6,3.3156200685797474e-5,-0.23206424713134766,-0.1291244924068451,Normal,Normal,Normal
2001-06-18,1.5900234958177049e-6,2.854203294015467e-5,0.0051278899502373325,0.001959339868364553,6,2.5634592002225955e-6,3.3537376956164614e-5,-0.22248995304107666,-0.11601606011390686,Normal,Normal,Normal
2001-06-19,3.0728803183275275e-6,4.492608194406343e-5,0.007563392084081519,0.0024355021338441866,7,2.563466658552793e-6,3.3614999752758424e-5,-0.2128513902425766,-0.1029718816280365,Normal,Normal,Normal
2001-06-20,4.064163076498908e-6,5.197939436656342e-5,0.009304575949581576,0.0024355021338441866,8,2.5542507458920085e-6,3.360459339260467e-5,-0.20334134995937347,-0.09031324833631516,Normal,Normal,Normal
2001-06-21,5.731531491665053e-6,6.444376884236298e-5,0.011621122579217023,0.002592113179184367,7,2.552799374476346e-6,3.353608936454774e-5,-0.19383130967617035,-0.07797589898109436,Normal,Normal,Normal
2001-06-22,5.731531491665053e-6,6.444376884236298e-5,0.011621122579217023,0.002592113179184367,7,2.547977131518766e-6,3.346116199806306e-5,-0.18444979190826416,-0.065959833562374115,Normal,Normal,Normal
2001-06-25,6.310935446972768e-6,6.720094683939787e-5,0.012598914512191715,0.002592113179184367,7,2.5488816656757914e-6,3.338234882525108e-5,-0.1751967817544937,-0.05407228693366051,Normal,Normal,Normal
2001-06-26,5.835819751320916e-6,6.497009313300856e-5,0.01160163227705102,0.002592113179184367,7,2.554668230544067e-6,3.326140170526632e-5,-0.16555821895599365,-0.04167068004608154,Normal,Normal,Normal
2001-06-27,4.248582873984323e-6,5.335200649110746e-5,0.009222763346617433,0.0024355021338441866,7,2.5516802302766098e-6,3.317649013994549e-5,-0.15591967105865479,-0.02862650342285633,Normal,Normal,Normal
2001-06-28,4.248582873984323e-6,5.335200649110746e-5,0.009222763346617433,0.0024355021338441866,7,2.4827986534290267e-6,3.221842461065689e-5,-0.14711645245552063,-0.015775099396705627,Normal,Normal,Normal
2001-06-29,5.158632429444597e-6,5.8542253955978354e-5,0.011026017394244128,0.0024355021338441866,7,2.4101459641023337e-6,3.116671514983106e-5,-0.1397268921136856,-0.0034377507399767637,Normal,Normal,Normal
2001-07-02,5.06563593478561e-6,5.826066178189872e-5,0.010760072494578738,0.0024355021338441866,7,2.336732196967458e-6,3.016727583484411e-5,-0.13368673622608185,0.00838554184883833,Normal,Normal,Normal
2001-07-03,5.06563593478561e-6,5.826066178189872e-5,0.010760072494578738,0.0024355021338441866,7,2.314189518079615e-6,3.004870037702519e-5,-0.12790361046791077,0.020144576206803322,Normal,Normal,Normal
2001-07-05,5.057733815864855e-6,5.8242227425687646e-5,0.010731157193185943,0.0024355021338441866,7,2.231582661423418e-6,2.8972708556121528e-5,-0.12340561300516129,0.03158232569694519,Normal,Normal,Normal
2001-07-06,4.169550936380794e-6,5.323246472870234e-5,0.008845866078676707,0.0024355021338441866,6,2.145423120509183e-6,2.788576404137002e-5,-0.11948593705892563,0.04276305064558983,Normal,Normal,Normal
2001-07-09,3.3541851623037665e-6,4.840134744241432e-5,0.007060315073027293,0.0024355021338441866,6,2.112354754636223e-6,2.7589795114899668e-5,-0.11575902998447418,0.05355823040008545,Normal,Normal,Normal
2001-07-10,3.3857108255587747e-6,4.843982890095806e-5,0.00741550798958943,0.0024355021338441866,7,2.0760606718564457e-6,2.7283475138170046e-5,-0.11248192191123962,0.06435340642929077,Normal,Normal,Normal
2001-07-11,1.9027154134818511e-6,3.380287799946317e-5,0.004980005855745244,0.0020150109814935212,6,2.073278549343908e-6,2.7299293191290467e-5,-0.1091405525803566,0.07521284371614456,Normal,Normal,Normal
2001-07-12,1.9027154134818511e-6,3.380287799946317e-5,0.004980005855745244,0.0020150109814935212,6,2.0642974357614343e-6,2.729238554651785e-5,-0.10586344450712204,0.08607228100299835,Normal,Normal,Normal
2001-07-13,1.9027154134818511e-6,3.380287799946317e-5,0.004980005855745244,0.0020150109814935212,6,2.1003123228831954e-6,2.7772872695622338e-5,-0.1021365374326706,0.09712449461221695,Normal,Normal,Normal
2001-07-16,2.4979933650382406e-6,3.767271637870226e-5,0.006901205063724543,0.0020150109814935212,8,2.119625858332308e-6,2.8137502873241988e-5,-0.09828111529350281,0.10875501483678818,Normal,Normal,Normal
2001-07-17,2.4979933650382406e-6,3.767271637870226e-5,0.006901205063724543,0.0020150109814935212,8,2.1408272756365574e-6,2.8490432265628216e-5,-0.09436143934726715,0.12051405012607574,Normal,Normal,Normal
2001-07-18,2.3439240154811644e-6,3.53581607512994e-5,0.006880053977605992,0.001911476400415323,8,2.1615889231419093e-6,2.8878079111847577e-5,-0.09031324833631516,0.13240160048007965,Normal,Normal,Normal
2001-07-19,8.845168749516783e-7,1.99872744611278e-5,0.003490633239280074,0.0016369172896418711,6,2.2246724219881515e-6,2.9678530360203454e-5,-0.08536545932292938,0.14486746490001678,Normal,Normal,Normal
2001-07-20,5.230609369336153e-7,1.0174507932341559e-5,0.0037357890221821526,7.569463937580935e-4,8,2.297077753170255e-6,3.0771969472938486e-5,-0.07926104217767715,0.15797589719295502,Normal,Normal,Normal
2001-07-23,1.319989493576688e-6,2.480141326939721e-5,0.0051322139894838656,0.0018396798373704164,8,2.2700410685568125e-6,3.041086976157746e-5,-0.07360642403364182,0.1707630455493927,Normal,Normal,Normal
2001-07-24,1.2500189112182927e-6,2.454228948609988e-5,0.004682110894807636,0.0018396798373704164,8,2.244844220117075e-6,3.005118268558331e-5,-0.06865862756967545,0.18342167139053345,Normal,Normal,Normal
2001-07-25,1.7064920583633632e-6,2.7914512216538204e-5,0.00614747995559331,0.0018396798373704164,9,2.218862852798808e-6,2.9752995780935925e-5,-0.06416063755750656,0.1958232820034027,Normal,Normal,Normal
2001-07-26,1.4991826288981205e-6,2.6483049272559232e-5,0.005685044887050692,0.0018396798373704164,10,2.2061977386487936e-6,2.960211241091189e-5,-0.059791162610054016,0.20771083235740662,Normal,Normal,Normal
2001-07-27,1.500391566914412e-6,2.748844127412916e-5,0.0051602089538717606,0.0018396798373704164,9,2.2430026472233125e-6,2.982793614895969e-5,-0.054714854806661606,0.22004817426204681,Normal,Normal,Normal
2001-07-30,2.4190465753984122e-6,4.29029846023421e-5,0.00563878707364001,0.0026825745809578652,8,2.260580192431966e-6,2.9704904658565357e-5,-0.048931725323200226,0.23251403868198395,Normal,Normal,Normal
2001-07-31,2.9501980994252704e-6,5.101572732580474e-5,0.0060088986988402135,0.0030526862061580687,8,2.2667155756138927e-6,2.9447392765851504e-5,-0.04269879311323166,0.2447228729724884,Normal,Normal,Normal
2001-08-01,7.763201503977583e-7,1.6534621064241066e-5,0.003727369849891131,0.0013565235975775726,7,2.3228594365301847e-6,2.9856402067237987e-5,-0.035437747836112976,0.25757429003715515,Normal,Normal,Normal
2001-08-02,1.2022400759291072e-6,2.1517644973293964e-5,0.0048737085018044374,0.0013565235975775726,7,2.3606517457413252e-6,3.003427905658612e-5,-0.027148593217134476,0.27055421471595764,Normal,Normal,Normal
2001-08-03,1.2022400759291072e-6,2.1517644973293964e-5,0.0048737085018044374,0.0013565235975775726,7,2.3823947071971806e-6,3.008396444991057e-5,-0.018473895266652107,0.28372690081596375,Normal,Normal,Normal
2001-08-06,1.0761252921411799e-6,2.317131886682803e-5,0.003632613724951582,0.0017869059942750174,5,2.3892563689759334e-6,2.997548813843836e-5,-0.0096706822514534,0.296642541885376,Normal,Normal,Normal
2001-08-07,2.840619898064097e-7,7.856168327614031e-6,0.002005091645908344,7.918659384998396e-4,5,2.4125331075097234e-6,3.021483928772099e-5,-6.10441726166755e-4,0.3100080192089081,Normal,Warning,Warning
2001-08-08,2.2058337409350586e-7,6.97248037110139e-6,0.001678387829968494,7.918659384998396e-4,5,2.429608303654472e-6,3.0369216618402754e-5,0.008642570115625858,0.32350197434425354,Normal,Warning,Warning
2001-08-09,2.0128274041520414e-7,6.87616593375228e-6,0.0013075180266351651,7.918659384998396e-4,4,2.442955740406209e-6,3.0419358170679836e-5,0.018409637734293938,0.337188720703125,Normal,Warning,Warning
2001-08-10,4.2018845666189364e-7,1.0750848965768074e-5,0.0022437773748152593,9.362593481800942e-4,5,2.4426199415603923e-6,3.0246962900508177e-5,0.028176704421639442,0.350618451833725,Normal,Warning,Warning
2001-08-13,7.309252192092995e-7,1.4832039920761739e-5,0.0036159507215436535,0.0010683866445370654,6,2.4273453422875478e-6,2.9867463548992028e-5,0.03742971643805504,0.3635341227054596,Normal,Warning,Warning
2001-08-14,3.9917244706264184e-6,5.7127661241538735e-5,0.008165278251486536,0.003080968479166968,7,2.371908540778943e-6,2.902723098880101e-5,0.04591164365410805,0.3756144344806671,Normal,Warning,Warning
2001-08-15,3.989845427504138e-6,5.712719778680609e-5,0.008078222778482372,0.003080968479166968,6,2.3133949448317906e-6,2.813684839333065e-5,0.05297991633415222,0.38724496960639954,Normal,Warning,Warning
2001-08-16,3.9242368119370085e-6,5.69545387957964e-5,0.007854250434669977,0.003080968479166968,6,2.2520239426845174e-6,2.7190574286129595e-5,0.05882730707526207,0.39804014563560486,Normal,Warning,Warning
2001-08-17,4.0679584113344246e-6,5.854296532187462e-5,0.007779826801796014,0.003080968479166968,6,2.186660470145865e-6,2.6196913732693585e-5,0.06351806968450546,0.40787145495414734,Normal,Warning,Warning
2001-08-20,4.074040171210264e-6,5.854513701872462e-5,0.007989709285890923,0.003080968479166968,8,2.142702188530464e-6,2.523098799136815e-5,0.06782329082489014,0.41738149523735046,Normal,Warning,Warning
2001-08-21,4.074040171210264e-6,5.854513701872462e-5,0.007989709285890923,0.003080968479166968,8,2.0837531853197505e-6,2.4124394421809058e-5,0.07148593664169312,0.42573490738868713,Normal,Warning,Warning
2001-08-22,3.7584201021589163e-6,5.7569194339752404e-5,0.006798717487267352,0.003080968479166968,7,2.0074234093661903e-6,2.2896896819984986e-5,0.0746987909078598,0.4317750632762909,Normal,Warning,Warning
2001-08-23,4.15138540431301e-6,5.902869939661981e-5,0.007860269019133032,0.003080968479166968,7,1.922208205691652e-6,2.157631739981176e-5,0.07771886885166168,0.43627306818962097,Normal,Warning,Warning
2001-08-24,4.1753914017008015e-6,5.904907842908815e-5,0.008170082125613785,0.003080968479166968,8,1.8311987969274712e-6,2.0137342087994322e-5,0.0802248939871788,0.43890759348869324,Normal,Warning,Warning
2001-08-27,4.1753914017008015e-6,5.904907842908815e-5,0.008170082125613785,0.003080968479166968,8,1.7332417443408547e-6,1.85521023130232e-5,0.08202408999204636,0.43845781683921814,Normal,Warning,Warning
2001-08-28,4.1753914017008015e-6,5.904907842908815e-5,0.008170082125613785,0.003080968479166968,8,1.7315082631236258e-6,1.8631764913691338e-5,0.08375903218984604,0.4374939501285553,Normal,Warning,Warning
2001-08-29,4.1753914017008015e-6,5.904907842908815e-5,0.008170082125613785,0.003080968479166968,8,1.7399036377960636e-6,1.8787735034562995e-5,0.0857509970664978,0.43672287464141846,Normal,Warning,Warning
2001-08-30,5.143586375685818e-6,6.627653787198576e-5,0.009109091470519467,0.003080968479166968,7,1.7601142796848747e-6,1.9049626019965443e-5,0.08799999207258224,0.4362088143825531,Normal,Warning,Warning
2001-08-31,5.055462340566705e-6,6.599869126989586e-5,0.008896830572353034,0.003080968479166968,7,1.7412695185105243e-6,1.9087760857965254e-5,0.08992770314216614,0.4358232617378235,Normal,Warning,Warning
2001-09-04,3.654611008056006e-6,5.457074917595975e-5,0.007929510821452167,0.003080968479166968,8,1.698929055047423e-6,1.890442268669451e-5,0.09140561521053314,0.43524494767189026,Normal,Warning,Warning
2001-09-05,3.4125279002084484e-6,5.3813555408951227e-5,0.007087072749173947,0.003080968479166968,8,1.630106912391589e-6,1.8634883131138922e-5,0.0925622433423996,0.4343453645706177,Normal,Warning,Warning
2001-09-06,3.4125279002084484e-6,5.3813555408951227e-5,0.007087072749173947,0.003080968479166968,8,1.5760478789121557e-6,1.8418002304642333e-5,0.09185541421175003,0.43119674921035767,Normal,Warning,Warning
2001-09-07,3.430958572611088e-6,5.384501918912406e-5,0.007188179583996906,0.003080968479166968,8,1.5654212385746105e-6,1.8424535093720152e-5,0.09005621820688248,0.42509233951568604,Normal,Warning,Warning
2001-09-10,4.241090464816675e-6,5.906629459144158e-5,0.00818226783788947,0.003080968479166968,7,1.565283151580109e-6,1.8516143686261166e-5,0.08844979107379913,0.419180691242218,Normal,Warning,Warning
2001-09-17,4.241090464816675e-6,5.906629459144158e-5,0.00818226783788947,0.003080968479166968,7,1.5426542219182791e-6,1.8525984325913865e-5,0.08658634126186371,0.41256222128868103,Normal,Warning,Warning
2001-09-18,4.206275448270276e-6,5.878276683731352e-5,0.008145695957679288,0.003080968479166968,7,1.5216867722634417e-6,1.8535614980299064e-5,0.08292368799448013,0.4052369296550751,Normal,Warning,Warning
2001-09-19,4.533217064382316e-6,6.119467411476688e-5,0.009055865988111637,0.003204138584904998,8,1.507271910857768e-6,1.8593415144000373e-5,0.07669075578451157,0.3975260853767395,Normal,Warning,Warning
2001-09-20,3.718799343183836e-6,5.04956742112373e-5,0.00849922509238073,0.0026474976891740897,8,1.4776718506643049e-6,1.848588800309789e-5,0.06782329082489014,0.38853010535240173,Normal,Warning,Warning
2001-09-21,3.3155143312641195e-6,4.8868800317089774e-5,0.006996034843039931,0.0026474976891740897,6,1.4659134754643143e-6,1.844048797261885e-5,0.05908433347940445,0.37953412532806396,Normal,Warning,Warning
2001-09-24,3.2049036747554716e-6,4.845529122620705e-5,0.006626085124348107,0.0026474976891740897,5,1.4647908571358102e-6,1.8440895917176137e-5,0.052208833396434784,0.37111642956733704,Normal,Warning,Warning
2001-09-25,2.487746995974653e-6,3.877804207967868e-5,0.006013294607398179,0.002034707172224162,5,1.462191041925044e-6,1.8418320548986957e-5,0.04783935472369194,0.36302006244659424,Normal,Warning,Warning
2001-09-26,2.487746995974653e-6,3.877804207967868e-5,0.006013294607398179,0.002034707172224162,5,1.4578508132939626e-6,1.8389844523860606e-5,0.044305216521024704,0.35556623339653015,Normal,Warning,Warning
2001-09-27,2.7396152579702015e-6,3.9855095405780624e-5,0.007016224972607076,0.002034707172224162,6,1.4529332955217715e-6,1.835802583421981e-5,0.04212047904729843,0.3484979569911957,Normal,Warning,Warning
2001-09-28,2.657871631413521e-6,3.9659235972722496e-5,0.006444200471732574,0.002034707172224162,5,1.4478773871121217e-6,1.8325768976173006e-5,0.04032128304243088,0.34258633852005005,Normal,Warning,Warning
2001-10-01,1.6226923809334043e-6,2.9506220922563482e-5,0.004409493299508412,0.0019179073553173224,4,1.456421541431376e-6,1.8399004327792473e-5,0.03929316997528076,0.3390522003173828,Normal,Warning,Warning
2001-10-02,1.6226923809334043e-6,2.9506220922563482e-5,0.004409493299508412,0.0019179073553173224,4,1.4647023774572165e-6,1.8470475624047316e-5,0.0394216850399971,0.3366104066371918,Normal,Warning,Warning
2001-10-03,1.6226923809334043e-6,2.9506220922563482e-5,0.004409493299508412,0.0019179073553173224,4,1.4721013504271372e-6,1.8528077927469053e-5,0.04019276797771454,0.3348754942417145,Normal,Warning,Warning
2001-10-04,1.8098802593115744e-6,3.0407021324192997e-5,0.005274940144834412,0.0019179073553173224,5,1.4543383497690575e-6,1.8341168792397014e-5,0.04064256697893143,0.3324979841709137,Normal,Warning,Warning
2001-10-05,1.8350737742846295e-6,3.0449263875349342e-5,0.005634726040955856,0.0019179073553173224,7,1.4252002633734049e-6,1.785196921546207e-5,0.0407068245112896,0.32947787642478943,Normal,Warning,Warning
2001-10-08,1.2610749821280396e-6,2.185893241102789e-5,0.0047488662257434144,0.0013349580082831838,6,1.4264380519102018e-6,1.791426106440559e-5,0.041028108447790146,0.3267148435115814,Normal,Warning,Warning
2001-10-09,1.2610749821280396e-6,2.185893241102789e-5,0.0047488662257434144,0.0013349580082831838,6,1.426200387574352e-6,1.797110244511223e-5,0.041349396109580994,0.3238232731819153,Normal,Warning,Warning
2001-10-10,1.2610749821280396e-6,2.185893241102789e-5,0.0047488662257434144,0.0013349580082831838,6,1.4342707677720524e-6,1.808660738209289e-5,0.04186345264315605,0.3210602104663849,Normal,Warning,Warning
2001-10-11,1.2610749821280396e-6,2.185893241102789e-5,0.0047488662257434144,0.0013349580082831838,6,1.4388934091902229e-6,1.8177475716334955e-5,0.04244176298379898,0.3184256851673126,Normal,Warning,Warning
2001-10-12,1.2366240941101326e-6,2.180039500721661e-5,0.0044364409487348995,0.0013349580082831838,5,1.4440215481545946e-6,1.8284972172210484e-5,0.0421847365796566,0.3158554136753082,Normal,Warning,Warning
2001-10-15,7.941887189426e-7,1.6648195888593063e-5,0.0032133715857292754,0.0011857451108038888,5,1.4694305867220535e-6,1.8616959009090157e-5,0.04199196398258209,0.3128995895385742,Normal,Warning,Warning
2001-10-16,1.2449218265840346e-6,2.4211402847901765e-5,0.003840687069759697,0.0016776064683522475,4,1.4833843447494599e-6,1.8706760217030467e-5,0.04032128304243088,0.30897989869117737,Normal,Warning,Warning
2001-10-17,1.2467124083010679e-6,2.4212459883165343e-5,0.003925760475812001,0.0016776064683522475,5,1.472565414640362e-6,1.8537530880648085e-5,0.038200799375772476,0.3044818937778473,Normal,Warning,Warning
2001-10-18,1.747057480465929e-6,3.116937214208688e-5,0.004585533353448204,0.0018455179884400916,5,1.4633803078612723e-6,1.838478785568041e-5,0.03485943377017975,0.298891544342041,Normal,Normal,Normal
2001-10-19,1.0439076154534856e-6,2.4046668829827737e-5,0.0029079268850959565,0.0018455179884400916,4,1.4668387768812661e-6,1.8334189045517157e-5,0.031004013493657112,0.29304414987564087,Normal,Normal,Normal
2001-10-22,1.046931703623182e-6,2.410565661865084e-5,0.002911152792373809,0.0018487438957179442,4,1.4674997904250257e-6,1.8316315600263753e-5,0.0262489952147007,0.2868112325668335,Normal,Normal,Normal
2001-10-23,1.37567994735915e-6,2.6583616775427195e-5,0.004058022753199708,0.0018487438957179442,5,1.4388303899338506e-6,1.7812941840950223e-5,0.02040160447359085,0.2798072099685669,Normal,Normal,Normal
2001-10-24,1.37567994735915e-6,2.6583616775427195e-5,0.004058022753199708,0.0018487438957179442,5,1.4069503154197215e-6,1.7250960977001674e-5,0.014168674126267433,0.27267467975616455,Normal,Normal,Normal
2001-10-25,1.3951138681417877e-6,2.661721572510614e-5,0.004337657387554652,0.0018487438957179442,6,1.372808021090344e-6,1.665585559699692e-5,0.007742971181869507,0.2651565968990326,Normal,Normal,Normal
2001-10-26,1.3411561919791097e-6,2.6220018442383823e-5,0.003996460228861585,0.0018487438957179442,5,1.3467338040293069e-6,1.6201277007013217e-5,0.0011244979687035084,0.2573172450065613,Normal,Normal,Normal
2001-10-29,1.4181042046859743e-6,2.6489795062353336e-5,0.004551323643399764,0.0018487438957179442,6,1.3288222014741153e-6,1.5878645674349432e-5,-0.005751003511250019,0.2494136393070221,Normal,Normal,Normal
2001-10-30,7.279700651412275e-7,1.4848135343247845e-5,0.003410694414202738,0.0010853074364877762,5,1.3486006352011703e-6,1.620771007235397e-5,-0.013140561059117317,0.24170279502868652,Normal,Normal,Normal
2001-10-31,9.551155257587533e-7,1.854847800423891e-5,0.003832237682327477,0.0012869901134507401,5,1.3587530038808229e-6,1.637491741446767e-5,-0.02065863274037838,0.23399195075035095,Normal,Normal,Normal
2001-11-01,8.192649679151157e-7,1.672316194390399e-5,0.0035423161353327157,0.0012869901134507401,5,1.3708817332991462e-6,1.655794848132786e-5,-0.028112448751926422,0.22660239040851593,Normal,Normal,Normal
2001-11-02,6.208513998076168e-7,1.4610209626125842e-5,0.002936900996081057,0.0012869901134507401,5,1.3822809563925511e-6,1.6724504028339046e-5,-0.035694777965545654,0.2194698601961136,Normal,Normal,Normal
2001-11-05,6.208513998076168e-7,1.4610209626125842e-5,0.002936900996081057,0.0012869901134507401,5,1.3899588496252424e-6,1.684265539682508e-5,-0.04321284964680672,0.21246585249900818,Normal,Normal,Normal
2001-11-06,1.6805909327484364e-6,2.7198621248999092e-5,0.0057453873842516455,0.0016166684724135648,6,1.3745045877097073e-6,1.6657982571346294e-5,-0.05124497786164284,0.20526906847953796,Normal,Normal,Normal
2001-11-07,3.0104056386453336e-6,3.9712964505303345e-5,0.008430533618008409,0.0019708008426203866,7,1.3636236606970503e-6,1.6413435713735484e-5,-0.059983931481838226,0.1975582242012024,Normal,Normal,Normal
2001-11-08,2.787103214077424e-6,3.701735510368387e-5,0.008189151597058053,0.0017294188216700306,7,1.3413538444777628e-6,1.6112991744305898e-5,-0.06930120289325714,0.18933331966400146,Normal,Normal,Normal
2001-11-09,4.085466851427584e-6,5.345830872736402e-5,0.00961773998274743,0.0028433482666015454,8,1.3389471129670135e-6,1.597514287904367e-5,-0.0787469819188118,0.18091565370559692,Normal,Normal,Normal
2001-11-12,4.296070578891024e-6,5.4793771947481545e-5,0.009942194772267718,0.0028433482666015454,8,1.342368614438257e-6,1.5865225930787243e-5,-0.0883212760090828,0.1707630455493927,Normal,Normal,Normal
2001-11-13,4.296070578891024e-6,5.4793771947481545e-5,0.009942194772267718,0.0028433482666015454,8,1.345777000172461e-6,1.575407299470704e-5,-0.09840963035821915,0.158682718873024,Normal,Normal,Normal
2001-11-14,5.657852221863397e-6,6.372462101392259e-5,0.01230014258013824,0.0028433482666015454,10,1.4013911809371897e-6,1.590295103237826e-5,-0.10830521583557129,0.14640963077545166,Normal,Normal,Normal
2001-11-15,5.657271347977792e-6,6.37245701208208e-5,0.012275570177718765,0.0028433482666015454,9,1.4235738930052928e-6,1.581003545579021e-5,-0.11865059286355972,0.1331726759672165,Normal,Normal,Normal
2001-11-16,6.143286560690772e-6,6.511637323862454e-5,0.013883754060133117,0.0028433482666015454,10,1.4722060409914167e-6,1.5777108640838772e-5,-0.12790361046791077,0.11897187680006027,Normal,Normal,Normal
2001-11-19,4.841627397777512e-6,5.240251307957082e-5,0.012714656733771095,0.0023333754054510464,10,1.5014958848529518e-6,1.5729807345224346e-5,-0.13702809810638428,0.1044497936964035,Normal,Normal,Normal
2001-11-20,4.938579494827464e-6,5.2593067837171864e-5,0.01333740115453196,0.0023333754054510464,11,1.536312650737956e-6,1.5703514683934667e-5,-0.1463453769683838,0.08973493427038193,Normal,Normal,Normal
2001-11-21,3.576633179459596e-6,4.132045870401108e-5,0.011004025749080914,0.0018138703734301691,10,1.5384913988287477e-6,1.552239329415021e-5,-0.15585541725158691,0.07482730597257614,Normal,Normal,Normal
2001-11-23,3.576633179459596e-6,4.132045870401108e-5,0.011004025749080914,0.0018138703734301691,10,1.5404346762746927e-6,1.5334237372256182e-5,-0.1654297113418579,0.059791162610054016,Normal,Normal,Normal
2001-11-26,9.63532138188283e-6,1.1440877274846914e-4,0.014037952834618013,0.005200235403046306,9,1.8271450442223622e-6,1.866204494541164e-5,-0.1728835254907608,0.05002409219741821,Normal,Normal,Normal
2001-11-27,9.63532138188283e-6,1.1440877274846914e-4,0.014037952834618013,0.005200235403046306,9,2.0688706548985117e-6,2.1422062707795126e-5,-0.18136544525623322,0.041349396109580994,Normal,Normal,Normal
2001-11-28,9.63532138188283e-6,1.1440877274846914e-4,0.014037952834618013,0.005200235403046306,9,2.2804012238632736e-6,2.3817284848571555e-5,-0.18811243772506714,0.03395983576774597,Normal,Normal,Normal
2001-11-29,1.0391092553347757e-5,1.1930633129718001e-4,0.013485046829357764,0.005200235403046306,8,2.509054197008017e-6,2.6199890631754966e-5,-0.19081123173236847,0.02881927601993084,Normal,Normal,Normal
2001-11-30,1.1589619091078666e-5,1.2510775672286865e-4,0.014514524722529142,0.005200235403046306,8,2.7900516709771296e-6,2.877401424152328e-5,-0.19126103818416595,0.025220882147550583,Normal,Normal,Normal
2001-12-03,1.1589619091078666e-5,1.2510775672286865e-4,0.014514524722529142,0.005200235403046306,8,3.037613545275656e-6,3.106949688344929e-5,-0.18997588753700256,0.023935740813612938,Normal,Normal,Normal
2001-12-04,1.2529364825156669e-5,1.2759664423271207e-4,0.016164034612762772,0.005200235403046306,8,3.3081339561529264e-6,3.3260273977955825e-5,-0.18727709352970123,0.02348594181239605,Normal,Normal,Normal
2001-12-05,1.2529364825156669e-5,1.2759664423271207e-4,0.016164034612762772,0.005200235403046306,8,3.544868522175828e-6,3.522471772432805e-5,-0.18399998545646667,0.02348594181239605,Normal,Normal,Normal
2001-12-06,1.1366461732277944e-5,1.2204594467560003e-4,0.015173812014253128,0.005200235403046306,8,3.7042235304664984e-6,3.676447581332807e-5,-0.18040159344673157,0.02348594181239605,Normal,Normal,Normal
2001-12-07,1.1278420077226696e-5,1.21827953338795e-4,0.015027244369933131,0.005200235403046306,8,3.847086068120156e-6,3.816617779581191e-5,-0.17661042511463165,0.023935740813612938,Normal,Normal,Normal
2001-12-10,1.1278420077226696e-5,1.21827953338795e-4,0.015027244369933131,0.005200235403046306,8,3.976737375178007e-6,3.944749756309773e-5,-0.17275500297546387,0.024642568081617355,Normal,Normal,Normal
2001-12-11,7.97501768161354e-6,8.607538472801926e-5,0.013545741451765039,0.0037187324848782146,8,3.995076727215634e-6,3.960265146225541e-5,-0.16877107322216034,0.02573493868112564,Normal,Normal,Normal
2001-12-12,8.003226205718771e-6,8.609188131803773e-5,0.013964575870582079,0.0037187324848782146,10,4.009737917903813e-6,3.9724603505920945e-5,-0.16465862095355988,0.027405621483922005,Normal,Normal,Normal
2001-12-13,7.067948291412208e-6,8.236235600488911e-5,0.012342963037685,0.0037187324848782146,10,4.005987590820696e-6,3.97579742065257e-5,-0.16041766107082367,0.02914055995643139,Normal,Normal,Normal
2001-12-14,7.065824466360093e-6,8.236200192340354e-5,0.012287154712116773,0.0037187324848782146,10,4.001976230880776e-6,3.9774813551775076e-5,-0.15617670118808746,0.030939757823944092,Normal,Normal,Normal
2001-12-17,6.7751489016710966e-6,8.172160769438148e-5,0.011269267960150754,0.0037187324848782146,10,3.992279709588084e-6,3.975639945018344e-5,-0.1518714725971222,0.032931726425886154,Normal,Normal,Normal
